id	uri	label
426	http://dbpedia.org/resource/The_Boys_of_Baraka	good
1829	http://dbpedia.org/resource/Fools_Rush_In_(1997_film)	bad
777	http://dbpedia.org/resource/Giuliani_Time	good
1823	http://dbpedia.org/resource/The_Other_Side_of_Heaven	bad
1618	http://dbpedia.org/resource/Chicken_Run	good
957	http://dbpedia.org/resource/You_Got_Served	bad
1976	http://dbpedia.org/resource/Saw_V	bad
700	http://dbpedia.org/resource/Sex_Is_Comedy	good
1126	http://dbpedia.org/resource/Dear_Wendy	bad
1903	http://dbpedia.org/resource/Life_or_Something_Like_It	bad
1973	http://dbpedia.org/resource/Ice_from_the_Sun	bad
689	http://dbpedia.org/resource/King_of_California	good
1594	http://dbpedia.org/resource/Teen_Wolf_Too	bad
782	http://dbpedia.org/resource/Ladies_in_Lavender	good
1496	http://dbpedia.org/resource/Spinning_into_Butter_(film)	bad
314	http://dbpedia.org/resource/The_Keys_to_the_House	good
774	http://dbpedia.org/resource/Drawing_Restraint_9	good
682	http://dbpedia.org/resource/Cachorro	good
964	http://dbpedia.org/resource/Big_Fat_Liar	bad
151	http://dbpedia.org/resource/Encounters_at_the_End_of_the_World	good
671	http://dbpedia.org/resource/The_Hedgehog	good
1494	http://dbpedia.org/resource/Someday_This_Pain_Will_Be_Useful_to_You_(film)	bad
413	http://dbpedia.org/resource/Paradise_Now	good
161	http://dbpedia.org/resource/The_Wild_Parrots_of_Telegraph_Hill	good
1971	http://dbpedia.org/resource/The_Tiger_and_the_Snow	bad
158	http://dbpedia.org/resource/Saraband	good
1644	http://dbpedia.org/resource/Wild_Reeds	good
669	http://dbpedia.org/resource/Star_Trek:_Insurrection	good
408	http://dbpedia.org/resource/Neo_Ned	good
487	http://dbpedia.org/resource/The_Dangerous_Lives_of_Altar_Boys	good
1072	http://dbpedia.org/resource/21_&_Over_(film)	bad
262	http://dbpedia.org/resource/Beauty_in_Trouble	good
144	http://dbpedia.org/resource/Midnight_in_Paris	good
1424	http://dbpedia.org/resource/Juwanna_Mann	bad
1456	http://dbpedia.org/resource/Big_Mommas:_Like_Father,_Like_Son	bad
613	http://dbpedia.org/resource/If_a_Tree_Falls:_A_Story_of_the_Earth_Liberation_Front	good
252	http://dbpedia.org/resource/The_Last_Days_of_Disco	good
1352	http://dbpedia.org/resource/Dead_Man_on_Campus	bad
163	http://dbpedia.org/resource/Tokyo_Sonata	good
1761	http://dbpedia.org/resource/The_Great_Debaters	good
136	http://dbpedia.org/resource/Black_Orpheus	good
259	http://dbpedia.org/resource/An_Inconvenient_Truth	good
1917	http://dbpedia.org/resource/How_High	bad
916	http://dbpedia.org/resource/Evan_Almighty	bad
302	http://dbpedia.org/resource/Kundun	good
203	http://dbpedia.org/resource/The_Saddest_Music_in_the_World	good
793	http://dbpedia.org/resource/The_Machinist	good
1378	http://dbpedia.org/resource/Boxing_Helena	bad
375	http://dbpedia.org/resource/Road_to_Perdition	good
1667	http://dbpedia.org/resource/The_House_I_Live_In_(2012_film)	good
574	http://dbpedia.org/resource/Pitch_Perfect	good
570	http://dbpedia.org/resource/Me_You_Them	good
649	http://dbpedia.org/resource/Film_Socialisme	good
29	http://dbpedia.org/resource/The_Triplets_of_Belleville	good
1121	http://dbpedia.org/resource/Cat_Run	bad
322	http://dbpedia.org/resource/Blood_Tea_and_Red_String	good
1744	http://dbpedia.org/resource/Rudo_y_Cursi	good
618	http://dbpedia.org/resource/Mississippi_Burning	good
1498	http://dbpedia.org/resource/Whatever_It_Takes_(2000_film)	bad
492	http://dbpedia.org/resource/Warm_Water_Under_a_Red_Bridge	good
1034	http://dbpedia.org/resource/How_to_Lose_Friends_&_Alienate_People_(film)	bad
1579	http://dbpedia.org/resource/The_Adventures_of_Pluto_Nash	bad
280	http://dbpedia.org/resource/The_Purple_Rose_of_Cairo	good
1077	http://dbpedia.org/resource/Copperhead_(2013_film)	bad
1465	http://dbpedia.org/resource/Running_Free_(film)	bad
1517	http://dbpedia.org/resource/Cupid's_Mistake	bad
1863	http://dbpedia.org/resource/Eichmann_(film)	bad
1615	http://dbpedia.org/resource/Raiders_of_the_Lost_Ark	good
441	http://dbpedia.org/resource/Die_Hard	good
590	http://dbpedia.org/resource/Unmade_Beds	good
1880	http://dbpedia.org/resource/The_Happening_(2008_film)	bad
1718	http://dbpedia.org/resource/Pieces_of_April	good
180	http://dbpedia.org/resource/Whale_Rider	good
1846	http://dbpedia.org/resource/Human_Error_(film)	bad
702	http://dbpedia.org/resource/The_Great_Buck_Howard	good
1938	http://dbpedia.org/resource/Zen_Noir	bad
289	http://dbpedia.org/resource/Awakenings	good
1590	http://dbpedia.org/resource/Bucky_Larson:_Born_to_Be_a_Star	bad
1658	http://dbpedia.org/resource/Caesar_Must_Die	good
1384	http://dbpedia.org/resource/Little_Man_(2006_film)	bad
20	http://dbpedia.org/resource/The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring	good
44	http://dbpedia.org/resource/Investigation_of_a_Citizen_Above_Suspicion	good
555	http://dbpedia.org/resource/Ruby_Sparks	good
984	http://dbpedia.org/resource/Little_Black_Book	bad
1759	http://dbpedia.org/resource/Jimmy_Neutron:_Boy_Genius	good
886	http://dbpedia.org/resource/Rugrats_Go_Wild	bad
599	http://dbpedia.org/resource/Clerks_II	good
1631	http://dbpedia.org/resource/The_Magdalene_Sisters	good
1637	http://dbpedia.org/resource/The_Filth_and_the_Fury	good
1019	http://dbpedia.org/resource/Bollywood/Hollywood	bad
31	http://dbpedia.org/resource/Almost_Famous	good
1215	http://dbpedia.org/resource/The_Undefeated_(2011_film)	bad
740	http://dbpedia.org/resource/Rugrats_in_Paris:_The_Movie	good
1416	http://dbpedia.org/resource/Venom_(2005_film)	bad
1294	http://dbpedia.org/resource/Domestic_Disturbance	bad
1343	http://dbpedia.org/resource/The_Divide_(film)	bad
840	http://dbpedia.org/resource/Snowmen_(film)	bad
1030	http://dbpedia.org/resource/Ghost_Rider_(2007_film)	bad
881	http://dbpedia.org/resource/Ong_Bak_3	bad
1250	http://dbpedia.org/resource/The_Honeymooners_(film)	bad
133	http://dbpedia.org/resource/A_Simple_Life	good
1276	http://dbpedia.org/resource/Saw_VI	bad
348	http://dbpedia.org/resource/The_Proposition	good
825	http://dbpedia.org/resource/Irene_in_Time	bad
1872	http://dbpedia.org/resource/Just_One_Time_(film)	bad
616	http://dbpedia.org/resource/Indiana_Jones_and_the_Last_Crusade	good
1194	http://dbpedia.org/resource/Masked_and_Anonymous	bad
991	http://dbpedia.org/resource/Righteous_Kill	bad
1281	http://dbpedia.org/resource/The_Final_Destination	bad
369	http://dbpedia.org/resource/Kissing_Jessica_Stein	good
802	http://dbpedia.org/resource/Adventures_of_Power	bad
748	http://dbpedia.org/resource/The_Five-Year_Engagement	good
453	http://dbpedia.org/resource/The_Blossoming_of_Maximo_Oliveros	good
1467	http://dbpedia.org/resource/Shark_Night	bad
1552	http://dbpedia.org/resource/The_Darkest_Hour_(film)	bad
157	http://dbpedia.org/resource/Riding_Giants	good
529	http://dbpedia.org/resource/A_League_of_Their_Own	good
1736	http://dbpedia.org/resource/Why_We_Fight	good
945	http://dbpedia.org/resource/The_Living_Wake	bad
103	http://dbpedia.org/resource/Up_the_Yangtze	good
190	http://dbpedia.org/resource/Lost_Boys_of_Sudan_(film)	good
597	http://dbpedia.org/resource/Animal_Factory	good
759	http://dbpedia.org/resource/The_Nutty_Professor	good
40	http://dbpedia.org/resource/The_Truman_Show	good
607	http://dbpedia.org/resource/Favela_Rising	good
550	http://dbpedia.org/resource/Nowhere_Boy	good
943	http://dbpedia.org/resource/The_Last_Legion	bad
1550	http://dbpedia.org/resource/Showgirls	bad
1336	http://dbpedia.org/resource/I_Am_Sam	bad
831	http://dbpedia.org/resource/Message_in_a_Bottle_(film)	bad
1642	http://dbpedia.org/resource/Room_237	good
971	http://dbpedia.org/resource/Conan_the_Barbarian_(2011_film)	bad
1678	http://dbpedia.org/resource/Kitchen_Stories	good
891	http://dbpedia.org/resource/The_Jungle_Book_2	bad
334	http://dbpedia.org/resource/Millennium_Mambo	good
1183	http://dbpedia.org/resource/Crime_and_Punishment_in_Suburbia	bad
745	http://dbpedia.org/resource/The_Breakfast_Club	good
1852	http://dbpedia.org/resource/Rambo_III	bad
936	http://dbpedia.org/resource/Suspect_Zero	bad
559	http://dbpedia.org/resource/Beautiful_Boxer	good
657	http://dbpedia.org/resource/Living_Out_Loud	good
584	http://dbpedia.org/resource/The_Way_Back	good
1790	http://dbpedia.org/resource/The_Human_Resources_Manager	good
561	http://dbpedia.org/resource/Behind_the_Mask:_The_Rise_of_Leslie_Vernon	good
278	http://dbpedia.org/resource/The_Holy_Girl	good
1920	http://dbpedia.org/resource/Eating_Out	bad
1610	http://dbpedia.org/resource/A_Prophet	good
1477	http://dbpedia.org/resource/Cabin_Boy	bad
1394	http://dbpedia.org/resource/A_Cinderella_Story	bad
571	http://dbpedia.org/resource/Mean_Girls	good
645	http://dbpedia.org/resource/Dolphin_Tale	good
602	http://dbpedia.org/resource/Dan_in_Real_Life	good
407	http://dbpedia.org/resource/My_Brother_Is_an_Only_Child	good
870	http://dbpedia.org/resource/Gothika	bad
368	http://dbpedia.org/resource/Kiss_Kiss_Bang_Bang	good
1188	http://dbpedia.org/resource/Godzilla_(1998_film)	bad
1118	http://dbpedia.org/resource/Awake_(film)	bad
662	http://dbpedia.org/resource/Napoleon_Dynamite	good
1458	http://dbpedia.org/resource/Christmas_with_the_Kranks	bad
1070	http://dbpedia.org/resource/10,000_BC_(film)	bad
722	http://dbpedia.org/resource/All_the_Right_Moves_(film)	good
54	http://dbpedia.org/resource/Howards_End_(film)	good
712	http://dbpedia.org/resource/True_Lies	good
1521	http://dbpedia.org/resource/Serving_Sara	bad
73	http://dbpedia.org/resource/The_Departed	good
1213	http://dbpedia.org/resource/The_Santa_Clause_3:_The_Escape_Clause	bad
1799	http://dbpedia.org/resource/Word_Wars	good
605	http://dbpedia.org/resource/Dzi_Croquettes	good
432	http://dbpedia.org/resource/Time_of_the_Wolf	good
578	http://dbpedia.org/resource/Small_Town_Murder_Songs	good
267	http://dbpedia.org/resource/Love_Exposure	good
811	http://dbpedia.org/resource/Camera_Obscura_(film)	bad
396	http://dbpedia.org/resource/Donnie_Darko	good
1564	http://dbpedia.org/resource/From_Justin_to_Kelly	bad
783	http://dbpedia.org/resource/Le_Pont_du_Nord	good
1381	http://dbpedia.org/resource/Everybody_Wants_to_Be_Italian	bad
142	http://dbpedia.org/resource/Hot_Fuzz	good
1848	http://dbpedia.org/resource/Kedma_(film)	bad
1099	http://dbpedia.org/resource/Snow_Day_(film)	bad
10	http://dbpedia.org/resource/Zero_Dark_Thirty	good
1506	http://dbpedia.org/resource/Halloween:_Resurrection	bad
587	http://dbpedia.org/resource/Tupac:_Resurrection	good
1542	http://dbpedia.org/resource/Beverly_Hills_Cop_III	bad
636	http://dbpedia.org/resource/The_Salt_of_Life	good
1530	http://dbpedia.org/resource/All_About_Steve	bad
709	http://dbpedia.org/resource/The_Upside_of_Anger	good
86	http://dbpedia.org/resource/The_Iron_Giant	good
1403	http://dbpedia.org/resource/R.I.P.D.	bad
1502	http://dbpedia.org/resource/Bitch_Slap	bad
742	http://dbpedia.org/resource/Supporting_Characters	good
610	http://dbpedia.org/resource/GoldenEye	good
614	http://dbpedia.org/resource/In_a_Better_World	good
1893	http://dbpedia.org/resource/The_Wedding_Date	bad
80	http://dbpedia.org/resource/Festival_Express	good
989	http://dbpedia.org/resource/Push_(2009_film)	bad
660	http://dbpedia.org/resource/Lymelife	good
644	http://dbpedia.org/resource/Arctic_Tale	good
475	http://dbpedia.org/resource/Horns_and_Halos_(film)	good
1451	http://dbpedia.org/resource/Poor_White_Trash	bad
1097	http://dbpedia.org/resource/Ninja_Assassin	bad
639	http://dbpedia.org/resource/The_Vicious_Kind	good
1327	http://dbpedia.org/resource/Cool_World	bad
1372	http://dbpedia.org/resource/View_from_the_Top	bad
634	http://dbpedia.org/resource/The_Matador	good
1243	http://dbpedia.org/resource/Pootie_Tang	bad
1507	http://dbpedia.org/resource/Old_Dogs_(film)	bad
499	http://dbpedia.org/resource/August_Evening	good
1463	http://dbpedia.org/resource/Passion_Play_(film)	bad
35	http://dbpedia.org/resource/Gosford_Park	good
1452	http://dbpedia.org/resource/Ready_to_Rumble	bad
583	http://dbpedia.org/resource/The_SpongeBob_SquarePants_Movie	good
1300	http://dbpedia.org/resource/Just_My_Luck_(2006_film)	bad
271	http://dbpedia.org/resource/Shrek_2	good
473	http://dbpedia.org/resource/Fear(s)_of_the_Dark	good
1200	http://dbpedia.org/resource/Play_It_to_the_Bone	bad
1766	http://dbpedia.org/resource/Idiocracy	good
862	http://dbpedia.org/resource/Crossing_Over_(film)	bad
930	http://dbpedia.org/resource/P2_(film)	bad
686	http://dbpedia.org/resource/He_Got_Game	good
609	http://dbpedia.org/resource/Get_Him_to_the_Greek	good
256	http://dbpedia.org/resource/The_Secret_Lives_of_Dentists	good
1485	http://dbpedia.org/resource/Say_It_Isn't_So_(film)	bad
288	http://dbpedia.org/resource/After_Innocence	good
1420	http://dbpedia.org/resource/Bride_Wars	bad
1527	http://dbpedia.org/resource/Ultraviolet_(film)	bad
1798	http://dbpedia.org/resource/Wah-Wah_(film)	good
363	http://dbpedia.org/resource/Good_Hair	good
83	http://dbpedia.org/resource/Out_of_Sight	good
1363	http://dbpedia.org/resource/Stranded_(2013_film)	bad
330	http://dbpedia.org/resource/High_Art	good
179	http://dbpedia.org/resource/War_Photographer	good
1027	http://dbpedia.org/resource/Flashdance	bad
1651	http://dbpedia.org/resource/Full_Metal_Jacket	good
1438	http://dbpedia.org/resource/Universal_Soldier:_The_Return	bad
511	http://dbpedia.org/resource/Requiem_for_a_Dream	good
254	http://dbpedia.org/resource/The_Loneliest_Planet	good
332	http://dbpedia.org/resource/Japanese_Story	good
1714	http://dbpedia.org/resource/East_of_Havana	good
1405	http://dbpedia.org/resource/Smiley_(2012_film)	bad
1409	http://dbpedia.org/resource/Teen_Wolf	bad
1539	http://dbpedia.org/resource/See_No_Evil_(2006_film)	bad
199	http://dbpedia.org/resource/The_Dark_Knight_Rises	good
1440	http://dbpedia.org/resource/Another_48_Hrs.	bad
512	http://dbpedia.org/resource/Rise_of_the_Planet_of_the_Apes	good
1646	http://dbpedia.org/resource/Terms_of_Endearment	good
1255	http://dbpedia.org/resource/Your_Highness	bad
1850	http://dbpedia.org/resource/Parental_Guidance_(film)	bad
798	http://dbpedia.org/resource/Welcome_to_Collinwood	good
1908	http://dbpedia.org/resource/Gods_and_Generals_(film)	bad
631	http://dbpedia.org/resource/The_Disappearance_of_Alice_Creed	good
193	http://dbpedia.org/resource/My_Joy	good
399	http://dbpedia.org/resource/Everyone_Else	good
604	http://dbpedia.org/resource/Dirty_Dancing	good
1877	http://dbpedia.org/resource/Spawn_(film)	bad
508	http://dbpedia.org/resource/Henry_Fool	good
573	http://dbpedia.org/resource/One_Hundred_Mornings	good
1921	http://dbpedia.org/resource/Fireproof_(film)	bad
1136	http://dbpedia.org/resource/Lara_Croft:_Tomb_Raider	bad
1891	http://dbpedia.org/resource/Price_of_Glory	bad
990	http://dbpedia.org/resource/Returner	bad
149	http://dbpedia.org/resource/Big_Night	good
536	http://dbpedia.org/resource/Confessions_of_a_Dangerous_Mind	good
15	http://dbpedia.org/resource/Days_of_Heaven	good
1124	http://dbpedia.org/resource/Code_Name:_The_Cleaner	bad
1947	http://dbpedia.org/resource/Dragonfly_(2002_film)	bad
75	http://dbpedia.org/resource/The_Straight_Story	good
1972	http://dbpedia.org/resource/Bigger_Than_the_Sky	bad
1212	http://dbpedia.org/resource/The_Perfect_Holiday	bad
430	http://dbpedia.org/resource/The_Opportunists	good
594	http://dbpedia.org/resource/Wish_Me_Away	good
1928	http://dbpedia.org/resource/Third_World_Cop	bad
1154	http://dbpedia.org/resource/Sunset_Strip_(film)	bad
1225	http://dbpedia.org/resource/Dylan_Dog:_Dead_of_Night	bad
837	http://dbpedia.org/resource/Resident_Evil:_Retribution	bad
1209	http://dbpedia.org/resource/The_Ex_(2006_film)	bad
1672	http://dbpedia.org/resource/Syriana	good
966	http://dbpedia.org/resource/Body_Shots_(film)	bad
1141	http://dbpedia.org/resource/Mindhunters	bad
109	http://dbpedia.org/resource/The_Apostle	good
1612	http://dbpedia.org/resource/Capturing_the_Friedmans	good
295	http://dbpedia.org/resource/Gods_and_Monsters_(film)	good
1186	http://dbpedia.org/resource/G.I._Joe:_The_Rise_of_Cobra	bad
114	http://dbpedia.org/resource/Trouble_the_Water	good
1173	http://dbpedia.org/resource/A_Hole_in_My_Heart	bad
640	http://dbpedia.org/resource/When_We_Leave	good
1687	http://dbpedia.org/resource/Last_Life_in_the_Universe	good
979	http://dbpedia.org/resource/Ex_Drummer	bad
1368	http://dbpedia.org/resource/The_Musketeer	bad
1026	http://dbpedia.org/resource/Flakes_(film)	bad
1666	http://dbpedia.org/resource/The_Graduate	good
1288	http://dbpedia.org/resource/Where_the_Heart_Is_(2000_film)	bad
972	http://dbpedia.org/resource/Cradle_2_the_Grave	bad
1501	http://dbpedia.org/resource/Ballistic:_Ecks_vs._Sever	bad
1313	http://dbpedia.org/resource/The_Hot_Chick	bad
25	http://dbpedia.org/resource/Atanarjuat:_The_Fast_Runner	good
910	http://dbpedia.org/resource/Be_Cool	bad
767	http://dbpedia.org/resource/Beijing_Bicycle	good
1499	http://dbpedia.org/resource/Would_You_Rather_(film)	bad
1809	http://dbpedia.org/resource/Percy_Jackson:_Sea_of_Monsters	bad
1936	http://dbpedia.org/resource/The_Perfect_Man	bad
420	http://dbpedia.org/resource/Sisters_in_Law	good
95	http://dbpedia.org/resource/My_Winnipeg	good
834	http://dbpedia.org/resource/Paul_Blart:_Mall_Cop	bad
1298	http://dbpedia.org/resource/Fool's_Gold_(2008_film)	bad
814	http://dbpedia.org/resource/Daddy_Day_Care	bad
137	http://dbpedia.org/resource/Crimson_Gold	good
1518	http://dbpedia.org/resource/Gigli	bad
266	http://dbpedia.org/resource/Liberty_Heights	good
509	http://dbpedia.org/resource/Iraq_for_Sale:_The_War_Profiteers	good
27	http://dbpedia.org/resource/Do_the_Right_Thing	good
1397	http://dbpedia.org/resource/Enough_(film)	bad
470	http://dbpedia.org/resource/Cold_Souls	good
1093	http://dbpedia.org/resource/Lake_Placid_(film)	bad
1968	http://dbpedia.org/resource/Postal_(film)	bad
1202	http://dbpedia.org/resource/Saint_John_of_Las_Vegas	bad
1875	http://dbpedia.org/resource/Scooby-Doo_2:_Monsters_Unleashed	bad
456	http://dbpedia.org/resource/The_Skin_I_Live_In	good
981	http://dbpedia.org/resource/Father_of_Invention	bad
491	http://dbpedia.org/resource/The_Last_Lions	good
200	http://dbpedia.org/resource/The_Devil_Came_on_Horseback	good
335	http://dbpedia.org/resource/Mysterious_Skin	good
438	http://dbpedia.org/resource/Bad_Santa	good
1347	http://dbpedia.org/resource/Twin_Peaks:_Fire_Walk_with_Me	bad
1047	http://dbpedia.org/resource/Returning_Mickey_Stern	bad
81	http://dbpedia.org/resource/Knocked_Up	good
1230	http://dbpedia.org/resource/Gray_Matters	bad
1735	http://dbpedia.org/resource/The_Milk_of_Sorrow	good
1617	http://dbpedia.org/resource/Letters_from_Iwo_Jima	good
48	http://dbpedia.org/resource/Quiz_Show_(film)	good
1575	http://dbpedia.org/resource/Murder-Set-Pieces	bad
1165	http://dbpedia.org/resource/The_Punisher_(2004_film)	bad
1484	http://dbpedia.org/resource/Molly_(film)	bad
85	http://dbpedia.org/resource/Take_Shelter	good
1144	http://dbpedia.org/resource/Raise_Your_Voice	bad
517	http://dbpedia.org/resource/The_Go_Master	good
876	http://dbpedia.org/resource/Looking_for_an_Echo	bad
338	http://dbpedia.org/resource/The_40-Year-Old_Virgin	good
465	http://dbpedia.org/resource/Waging_a_Living	good
955	http://dbpedia.org/resource/Wrath_of_the_Titans	bad
906	http://dbpedia.org/resource/Analyze_That	bad
303	http://dbpedia.org/resource/Little_Otik	good
527	http://dbpedia.org/resource/War/Dance	good
1284	http://dbpedia.org/resource/The_Pacifier	bad
914	http://dbpedia.org/resource/Delhi_Safari	bad
313	http://dbpedia.org/resource/The_Heart_of_the_Game	good
1707	http://dbpedia.org/resource/Star_Trek_II:_The_Wrath_of_Khan	good
1028	http://dbpedia.org/resource/Friday_After_Next	bad
1662	http://dbpedia.org/resource/Jiro_Dreams_of_Sushi	good
395	http://dbpedia.org/resource/Chasing_Amy	good
687	http://dbpedia.org/resource/Hot_Tub_Time_Machine	good
582	http://dbpedia.org/resource/The_Girlfriend_Experience	good
1406	http://dbpedia.org/resource/Sorority_Boys	bad
1682	http://dbpedia.org/resource/Polisse	good
1555	http://dbpedia.org/resource/Urban_Legends:_Final_Cut	bad
2000	http://dbpedia.org/resource/Baby_Geniuses	bad
1769	http://dbpedia.org/resource/Joe_the_King	good
952	http://dbpedia.org/resource/W.E.	bad
787	http://dbpedia.org/resource/Red_Heat	good
598	http://dbpedia.org/resource/Cadillac_Records	good
983	http://dbpedia.org/resource/Life_Is_Hot_in_Cracktown	bad
907	http://dbpedia.org/resource/Annapolis_(film)	bad
520	http://dbpedia.org/resource/The_School_of_Flesh	good
949	http://dbpedia.org/resource/The_Tourist_(2010_film)	bad
1958	http://dbpedia.org/resource/Kazaam	bad
1789	http://dbpedia.org/resource/The_Great_Warming	good
1199	http://dbpedia.org/resource/October_Baby	bad
1980	http://dbpedia.org/resource/Downloading_Nancy	bad
1721	http://dbpedia.org/resource/The_Science_of_Sleep	good
1062	http://dbpedia.org/resource/Two_Can_Play_That_Game	bad
718	http://dbpedia.org/resource/Zombie_Honeymoon	good
1857	http://dbpedia.org/resource/This_Thing_of_Ours	bad
116	http://dbpedia.org/resource/La_Promesse	good
1584	http://dbpedia.org/resource/Fading_of_the_Cries	bad
1919	http://dbpedia.org/resource/Premonition_(2007_film)	bad
1361	http://dbpedia.org/resource/Sex_and_the_City_2	bad
327	http://dbpedia.org/resource/El_Mariachi	good
1267	http://dbpedia.org/resource/Finding_Bliss	bad
4	http://dbpedia.org/resource/Hoop_Dreams	good
235	http://dbpedia.org/resource/Hara-Kiri:_Death_of_a_Samurai	good
305	http://dbpedia.org/resource/Mean_Creek	good
1386	http://dbpedia.org/resource/Phantoms_(film)	bad
1117	http://dbpedia.org/resource/Anatomy_(film)	bad
372	http://dbpedia.org/resource/New_York_Doll	good
1967	http://dbpedia.org/resource/Jawbreaker_(film)	bad
729	http://dbpedia.org/resource/Grabbers	good
1870	http://dbpedia.org/resource/Color_of_the_Cross	bad
1401	http://dbpedia.org/resource/Killing_Season_(film)	bad
458	http://dbpedia.org/resource/The_Syrian_Bride	good
394	http://dbpedia.org/resource/Bowfinger	good
1297	http://dbpedia.org/resource/Eye_of_the_Beholder_(film)	bad
1329	http://dbpedia.org/resource/Dirty_Deeds_(2005_film)	bad
1511	http://dbpedia.org/resource/The_Cat_in_the_Hat_(film)	bad
382	http://dbpedia.org/resource/Superman_Returns	good
1653	http://dbpedia.org/resource/Into_Great_Silence	good
1147	http://dbpedia.org/resource/Resident_Evil_(film)	bad
102	http://dbpedia.org/resource/The_Terminator	good
211	http://dbpedia.org/resource/Before_Sunrise	good
1500	http://dbpedia.org/resource/All_the_Queen's_Men	bad
1224	http://dbpedia.org/resource/Cop_Out_(2010_film)	bad
606	http://dbpedia.org/resource/E-Dreams	good
1366	http://dbpedia.org/resource/The_Fog	bad
1197	http://dbpedia.org/resource/Night_at_the_Golden_Eagle	bad
1843	http://dbpedia.org/resource/Final_Destination	bad
1701	http://dbpedia.org/resource/Welcome_to_Sarajevo	good
1358	http://dbpedia.org/resource/Norbit	bad
1356	http://dbpedia.org/resource/I_Spit_on_Your_Grave	bad
1787	http://dbpedia.org/resource/Shopgirl	good
1369	http://dbpedia.org/resource/The_Spy_Next_Door	bad
223	http://dbpedia.org/resource/The_Weather_Underground_(film)	good
828	http://dbpedia.org/resource/Legendary_(film)	bad
1685	http://dbpedia.org/resource/Amreeka	good
93	http://dbpedia.org/resource/Moonrise_Kingdom	good
6	http://dbpedia.org/resource/Dr._Strangelove	good
1075	http://dbpedia.org/resource/Bringing_Up_Bobby	bad
1152	http://dbpedia.org/resource/State_Property_2	bad
807	http://dbpedia.org/resource/Angel_Eyes_(film)	bad
1692	http://dbpedia.org/resource/The_Hangover	good
1640	http://dbpedia.org/resource/Bad_Education_(film)	good
676	http://dbpedia.org/resource/The_Tic_Code	good
764	http://dbpedia.org/resource/Zebraman	good
181	http://dbpedia.org/resource/A_Nightmare_on_Elm_Street	good
1161	http://dbpedia.org/resource/The_Haunting_in_Connecticut	bad
1106	http://dbpedia.org/resource/The_Real_Cancun	bad
547	http://dbpedia.org/resource/Lethal_Weapon	good
1867	http://dbpedia.org/resource/Primeval_(film)	bad
1391	http://dbpedia.org/resource/The_Objective	bad
1587	http://dbpedia.org/resource/Pinocchio_(2002_film)	bad
1965	http://dbpedia.org/resource/Eight_Crazy_Nights	bad
218	http://dbpedia.org/resource/The_Devil_and_Daniel_Johnston	good
1166	http://dbpedia.org/resource/The_Wedding_Planner	bad
